member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,cik,gics_sector,gics_sub_industry,headquarters_location,founded,quote_symbol,quote_status,quote_note
spell-JBL-20010130,,JBL,JBL,Jabil,Jabil,2001-01-30,2014-11-05,fja_history,898293,Information Technology,Electronic Manufacturing Services,"St. Petersburg, Florida",1966,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-UVN-20010207,,UVN,UVN,UVN,,2001-02-07,2007-03-29,fja_history,,,,,,UVN,auto,
spell-FTR-20010227,,FTR,FTR,Frontier Communications,,2001-02-27,2017-03-20,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-CTAS-20010301,,CTAS,CTAS,Cintas,Cintas,2001-03-01,,fja_history,723254,Industrials,Diversified Support Services,"Mason, Ohio",1929,CTAS,auto,
spell-CE-20010402,,CE,CE,Celanese,,2001-04-02,2004-02-27,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-FISV-20010402,,FISV,FISV,Fiserv,Fiserv,2001-04-02,2023-06-07,fja_history,798354,Financials,Transaction & Payment Processing Services,"Brookfield, Wisconsin",1984,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MIR-20010403,,MIR,MIR,MIR,,2001-04-03,2003-07-17,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PBG-20010514,,PBG,PBG,PBG,,2001-05-14,2010-03-01,fja_history,,,,,,PBG,auto,
spell-MWW-20010604,,MWW,MWW,Monster Worldwide,,2001-06-04,2011-12-19,fja_history,,,,,,MWW,auto,
spell-ZION-20010625,,ZION,ZION,Zions Bancorporation,,2001-06-25,2024-03-18,fja_history,,,,,,ZION,auto,
spell-JHF-20010629,,JHF,JHF,JHF,,2001-06-29,2004-04-29,fja_history,,,,,,JHF,auto,
spell-COL-20010702,,COL,COL,Rockwell Collins,,2001-07-02,2018-11-27,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AWE-20010709,,AWE,AWE,AWE,,2001-07-09,2004-10-27,fja_history,,,,,,AWE,auto,
spell-PMCS-20010803,,PMCS,PMCS,PMCS,,2001-08-03,2007-07-02,fja_history,,,,,,PMCS,auto,
spell-FDO-20010806,,FDO,FDO,Family Dollar,,2001-08-06,2015-07-07,fja_history,,,,,,FDO,auto,
spell-ZBH-20010807,,ZBH,ZBH,Zimmer Biomet,Zimmer Biomet,2001-08-07,,fja_history,1136869,Health Care,Health Care Equipment,"Warsaw, Indiana",1927,ZBH,auto,
spell-CIEN-20010830,,CIEN,CIEN,Ciena,Ciena,2001-08-30,2009-12-21,fja_history,936395,Information Technology,Communications Equipment,"Hanover, Maryland",1992,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ABC-20010830,,ABC,ABC,ABC,,2001-08-30,2023-08-30,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-IGT-20010904,,IGT,IGT,International Game Technology,,2001-09-04,2014-06-20,fja_history,,,,,,IGT,auto,
spell-XL-20010904,,XL,XL,XL Group,,2001-09-04,2018-09-12,fja_history,,,,,,XL,auto,
spell-IMNX-20010921,,IMNX,IMNX,IMNX,,2001-09-21,2002-07-16,fja_history,,,,,,IMNX,auto,
spell-EOP-20011010,,EOP,EOP,EOP,,2001-10-10,2007-02-12,fja_history,,,,,,EOP,auto,
spell-TE-20011010,,TE,TE,TECO Energy,,2001-10-10,2016-07-01,fja_history,,,,,,TE,auto,
spell-HMA-20011107,,HMA,HMA,HMA,,2001-11-07,2007-03-02,fja_history,,,,,,HMA,auto,
spell-NVDA-20011130,,NVDA,NVDA,Nvidia,Nvidia,2001-11-30,,fja_history,1045810,Information Technology,Semiconductors,"Santa Clara, California",1993,NVDA,auto,
spell-EQR-20011203,,EQR,EQR,Equity Residential,Equity Residential,2001-12-03,,fja_history,906107,Real Estate,Multi-Family Residential REITs,"Chicago, Illinois",1969,EQR,auto,
spell-GENZ-20011214,,GENZ,GENZ,Genzyme,,2001-12-14,2011-04-04,fja_history,,,,,,GENZ,auto,
spell-JNY-20011217,,JNY,JNY,Jones Apparel Group,,2001-12-17,2009-03-04,fja_history,,,,,,JNY,auto,
spell-WAT-20020102,,WAT,WAT,Waters Corporation,Waters Corporation,2002-01-02,,fja_history,1000697,Health Care,Life Sciences Tools & Services,"Milford, Massachusetts",1958,WAT,auto,
spell-PCL-20020117,,PCL,PCL,Plum Creek Timber,,2002-01-17,2016-02-22,fja_history,,,,,,PCL,auto,
spell-RATL-20020201,,RATL,RATL,RATL,,2002-02-01,2003-02-21,fja_history,,,,,,RATL,auto,
spell-MI-20020211,,MI,MI,Marshall & Ilsley,,2002-02-11,2011-07-06,fja_history,,,,,,MI,auto,
spell-FHN-20020506,,FHN,FHN,First Horizon,,2002-05-06,2013-06-24,fja_history,,,,,,FHN,auto,
spell-TT-20020513,,TT,TT,Trane Technologies,Trane Technologies,2002-05-13,2008-06-06,fja_history,1466258,Industrials,Building Products,"Dublin, Ireland",1871,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-BJS-20020515,,BJS,BJS,BJ Services,,2002-05-15,2010-04-29,fja_history,,,,,,BJS,auto,
spell-APOL-20020515,,APOL,APOL,Apollo Education Group,,2002-05-15,2013-07-01,fja_history,,,,,,APOL,auto,
spell-SPG-20020626,,SPG,SPG,Simon Property Group,Simon Property Group,2002-06-26,,fja_history,1063761,Real Estate,Retail REITs,"Indianapolis, Indiana",2003,SPG,auto,
spell-NFB-20020717,,NFB,NFB,NFB,,2002-07-17,2006-12-01,fja_history,,,,,,NFB,auto,
spell-SDS-20020722,,SDS,SDS,SDS,,2002-07-22,2005-08-12,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-EA-20020722,,EA,EA,Electronic Arts,Electronic Arts,2002-07-22,,fja_history,712515,Communication Services,Interactive Home Entertainment,"Redwood City, California",1982,EA,auto,
spell-EBAY-20020722,,EBAY,EBAY,eBay Inc.,eBay Inc.,2002-07-22,,fja_history,1065088,Consumer Discretionary,Broadline Retail,"San Jose, California",1995,EBAY,auto,
spell-GS-20020722,,GS,GS,Goldman Sachs,Goldman Sachs,2002-07-22,,fja_history,886982,Financials,Investment Banking & Brokerage,"New York City, New York",1869,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-PFG-20020722,,PFG,PFG,Principal Financial Group,Principal Financial Group,2002-07-22,,fja_history,1126328,Financials,Life & Health Insurance,"Des Moines, Iowa",1879,PFG,auto,
spell-PRU-20020722,,PRU,PRU,Prudential Financial,Prudential Financial,2002-07-22,,fja_history,1137774,Financials,Life & Health Insurance,"Newark, New Jersey",1875,PRU,auto,
spell-UPS-20020722,,UPS,UPS,United Parcel Service,United Parcel Service,2002-07-22,,fja_history,1090727,Industrials,Air Freight & Logistics,"Sandy Springs, Georgia",1907,UPS,auto,
spell-ANTM-20020725,,ANTM,ANTM,ANTM,,2002-07-25,2022-06-28,fja_history,,,,,,ANTM,auto,
spell-MON-20020814,,MON,MON,Monsanto,,2002-08-14,2018-06-07,fja_history,,,,,,MON,auto,
spell-RAI-20020904,,RAI,RAI,Reynolds American,,2002-09-04,2017-07-25,fja_history,,,,,,RAI,auto,
spell-DGX-20021212,,DGX,DGX,Quest Diagnostics,Quest Diagnostics,2002-12-12,,fja_history,1022079,Health Care,Health Care Services,"Secaucus, New Jersey",1967,DGX,auto,
spell-AN-20030224,,AN,AN,Amoco,,2003-02-24,2017-08-08,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AIV-20030314,,AIV,AIV,Apartment Investment & Management,,2003-03-14,2020-12-21,fja_history,,,,,,AIV,auto,
spell-MKC-20030321,,MKC,MKC,McCormick & Company,McCormick & Company,2003-03-21,,fja_history,63754,Consumer Staples,Packaged Foods & Meats,"Hunt Valley, Maryland",1889,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-SYMC-20030331,,SYMC,SYMC,SYMC,,2003-03-31,2019-11-05,fja_history,,,,,,SYMC,auto,
spell-FII-20030416,,FII,FII,Federated Investors,,2003-04-16,2013-01-02,fja_history,,,,,,FII,auto,
spell-PLD-20030717,,PLD,PLD,Prologis,Prologis,2003-07-17,,fja_history,1045609,Real Estate,Industrial REITs,"San Francisco, California",1983,PLD,auto,
spell-MHS-20030820,,MHS,MHS,Medco Health Solutions,,2003-08-20,2012-04-02,fja_history,,,,,,MHS,auto,
spell-ESRX-20030926,,ESRX,ESRX,Express Scripts,,2003-09-26,2018-12-21,fja_history,,,,,,ESRX,auto,
spell-BIIB-20031113,,BIIB,BIIB,Biogen,Biogen,2003-11-13,,fja_history,875045,Health Care,Biotechnology,"Cambridge, Massachusetts",1978,BIIB,auto,
spell-MTB-20040227,,MTB,MTB,M&T Bank,M&T Bank,2004-02-27,,fja_history,36270,Financials,Regional Banks,"Buffalo, New York",1856,MTB,auto,
spell-CMX-20040325,,CMX,CMX,CMX,,2004-03-25,2007-03-23,fja_history,,,,,,CMX,auto,
spell-ETFC-20040401,,ETFC,ETFC,E-Trade,,2004-04-01,2020-10-07,fja_history,,,,,,ETFC,auto,
spell-ACS-20040402,,ACS,ACS,ACS,,2004-04-02,2010-02-08,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MYL-20040423,,MYL,MYL,MYL,,2004-04-23,2020-11-17,fja_history,,,,,,MYL,auto,
spell-VLO-20040429,,VLO,VLO,Valero Energy,Valero Energy,2004-04-29,,fja_history,1035002,Energy,Oil & Gas Refining & Marketing,"San Antonio, Texas",1980,VLO,auto,
spell-HSP-20040503,,HSP,HSP,Hospira,,2004-05-03,2015-09-03,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-SOV-20040701,,SOV,SOV,SOV,,2004-07-01,2009-01-30,fja_history,,,,,,SOV,auto,
spell-GILD-20040701,,GILD,GILD,Gilead Sciences,Gilead Sciences,2004-07-01,,fja_history,882095,Health Care,Biotechnology,"Foster City, California",1987,GILD,auto,
spell-FSH-20040803,,FSH,FSH,FSH,,2004-08-03,2006-11-10,fja_history,,,,,,FSH,auto,
spell-TPR-20040901,,TPR,TPR,"Tapestry, Inc.","Tapestry, Inc.",2004-09-01,,fja_history,1116132,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",2017,TPR,auto,
spell-CITGQ-20041027,,CITGQ,CITGQ,CITGQ,,2004-10-27,2009-07-27,fja_history,,,,,,CITGQ,auto,
spell-LH-20041101,,LH,LH,Labcorp,Labcorp,2004-11-01,,fja_history,920148,Health Care,Health Care Services,"Burlington, North Carolina",1978,LH,auto,
spell-LLL-20041201,,LLL,LLL,L3 Technologies,,2004-12-01,2019-07-01,fja_history,,,,,,LLL,auto,
spell-FSL-20041203,,FSL,FSL,FSL,,2004-12-03,2006-12-04,fja_history,,,,,,FSL,auto,
spell-CBSS-20041220,,CBSS,CBSS,CBSS,,2004-12-20,2007-09-07,fja_history,,,,,,CBSS,auto,
spell-ASN-20041220,,ASN,ASN,ASN,,2004-12-20,2007-10-08,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-FOXA-20041220,,FOXA,FOXA,Fox Corporation (Class A),Fox Corporation (Class A),2004-12-20,,fja_history,1754301,Communication Services,Broadcasting,"New York City, New York",2019,FOXA,auto,
spell-XTO-20041229,,XTO,XTO,XTO Energy,,2004-12-29,2010-06-28,fja_history,,,,,,XTO,auto,
spell-NOV-20050314,,NOV,NOV,Nov,,2005-03-14,2021-09-20,fja_history,,,,,,NOV,auto,
spell-SHLD-20050328,,SHLD,SHLD,Sears Holdings,,2005-03-28,2012-09-05,fja_history,,,,,,SHLD,auto,
spell-DHI-20050705,,DHI,DHI,D. R. Horton,D. R. Horton,2005-07-05,,fja_history,882184,Consumer Discretionary,Homebuilding,"Arlington, Texas",1978,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-STZ-20050705,,STZ,STZ,Constellation Brands,Constellation Brands,2005-07-05,,fja_history,16918,Consumer Staples,Distillers & Vintners,"Rochester, New York",1945,STZ,auto,
spell-WFT-20050722,,WFT,WFT,WFT,,2005-07-22,2009-02-26,fja_history,,,,,,WFT,auto,
spell-TSN-20050811,,TSN,TSN,Tyson Foods,Tyson Foods,2005-08-11,,fja_history,100493,Consumer Staples,Packaged Foods & Meats,"Springdale, Arkansas",1935,TSN,auto,
spell-VNO-20050812,,VNO,VNO,Vornado Realty Trust,,2005-08-12,2023-01-04,fja_history,,,,,,VNO,auto,
spell-MUR-20050815,,MUR,MUR,Murphy Oil,,2005-08-15,2017-07-26,fja_history,,,,,,MUR,auto,
spell-PSA-20050819,,PSA,PSA,Public Storage,Public Storage,2005-08-19,,fja_history,1393311,Real Estate,Self-Storage REITs,"Glendale, California",1972,PSA,auto,
spell-CVH-20050830,,CVH,CVH,Coventry Health Care,,2005-08-30,2013-05-07,fja_history,,,,,,CVH,auto,
spell-AMP-20051003,,AMP,AMP,Ameriprise Financial,Ameriprise Financial,2005-10-03,,fja_history,820027,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",1894,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-LEN-20051004,,LEN,LEN,Lennar,Lennar,2005-10-04,,fja_history,920760,Consumer Discretionary,Homebuilding,"Miami, Florida",1954,LEN,auto,
spell-PDCO-20051011,,PDCO,PDCO,Patterson Companies,,2005-10-11,2018-03-19,fja_history,,,,,,PDCO,auto,
spell-AMZN-20051121,,AMZN,AMZN,Amazon,Amazon,2005-11-21,,fja_history,1018724,Consumer Discretionary,Broadline Retail,"Seattle, Washington",1994,AMZN,auto,
spell-GNW-20051202,,GNW,GNW,Genworth Financial,,2005-12-02,2015-11-18,fja_history,,,,,,GNW,auto,
spell-SSP-20051220,,SSP,SSP,SSP,,2005-12-20,2008-07-01,fja_history,,,,,,SSP,auto,
spell-WFM-20060103,,WFM,WFM,Whole Foods Market,,2006-01-03,2017-08-28,fja_history,,,,,,WFM,auto,
spell-VIAB-20060103,,VIAB,VIAB,Viacom,,2006-01-03,2019-12-05,fja_history,,,,,,VIAB,auto,
spell-EL-20060105,,EL,EL,Estée Lauder Companies (The),Estée Lauder Companies (The),2006-01-05,,fja_history,1001250,Consumer Staples,Personal Care Products,"New York City, New York",1946,EL,auto,
spell-HAR-20060201,,HAR,HAR,Harman International,,2006-02-01,2017-03-13,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-VRSN-20060201,,VRSN,VRSN,Verisign,Verisign,2006-02-01,,fja_history,1014473,Information Technology,Internet Services & Infrastructure,"Reston, Virginia",1995,VRSN,auto,
spell-BRL-20060227,,BRL,BRL,BRL,,2006-02-27,2008-12-23,fja_history,,,,,,BRL,auto,
spell-CHK-20060303,,CHK,CHK,Chesapeake Energy,,2006-03-03,2018-03-19,fja_history,,,,,,CHK,auto,
spell-DF-20060403,,DF,DF,Dean Foods,,2006-04-03,2013-05-24,fja_history,,,,,,DF,auto,
spell-BXP-20060403,,BXP,BXP,"BXP, Inc.","BXP, Inc.",2006-04-03,,fja_history,1037540,Real Estate,Office REITs,"Boston, Massachusetts",1970,BXP,auto,
spell-GOOGL-20060403,,GOOGL,GOOGL,Alphabet Inc. (Class A),Alphabet Inc. (Class A),2006-04-03,,fja_history,1652044,Communication Services,Interactive Media & Services,"Mountain View, California",1998,GOOGL,auto,
spell-KIM-20060403,,KIM,KIM,Kimco Realty,Kimco Realty,2006-04-03,,fja_history,879101,Real Estate,Retail REITs,"Jericho, New York",1958,KIM,auto,
spell-SNDK-20060420,,SNDK,SNDK,Sandisk,Sandisk,2006-04-20,2016-05-12,fja_history,2023554,Information Technology,"Technology Hardware, Storage & Peripherals","Milpitas, California",1988,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-LM-20060424,,LM,LM,Legg Mason,,2006-04-24,2016-12-02,fja_history,,,,,,LM,auto,
spell-EQ-20060518,,EQ,EQ,EQ,,2006-05-18,2009-07-01,fja_history,,,,,,EQ,auto,
spell-JNPR-20060602,,JNPR,JNPR,Juniper Networks,,2006-06-02,2025-07-09,fja_history,,,,,,JNPR,auto,
spell-CBH-20060606,,CBH,CBH,CBH,,2006-06-06,2008-03-31,fja_history,,,,,,CBH,auto,
spell-CNX-20060628,,CNX,CNX,Consol Energy,,2006-06-28,2016-03-04,fja_history,,,,,,CNX,auto,
spell-WIN-20060718,,WIN,WIN,Windstream Communications,,2006-07-18,2015-04-07,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-H-20060801,,H,H,H,,2006-08-01,2007-04-10,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-WYND-20060801,,WYND,WYND,WYND,,2006-08-01,2018-05-31,fja_history,,,,,,WYND,auto,
spell-CME-20060811,,CME,CME,CME Group,CME Group,2006-08-11,,fja_history,1156375,Financials,Financial Exchanges & Data,"Chicago, Illinois",1848,CME,auto,
spell-SII-20061002,,SII,SII,Smith International,,2006-10-02,2010-08-27,fja_history,,,,,,SII,auto,
spell-WU-20061002,,WU,WU,Western Union,,2006-10-02,2021-12-20,fja_history,,,,,,WU,auto,
spell-CELG-20061106,,CELG,CELG,Celgene,,2006-11-06,2019-11-21,fja_history,,,,,,CELG,auto,
spell-CBRE-20061110,,CBRE,CBRE,CBRE Group,CBRE Group,2006-11-10,,fja_history,1138118,Real Estate,Real Estate Services,"Dallas, Texas",1906,CBRE,auto,
spell-FIS-20061110,,FIS,FIS,Fidelity National Information Services,Fidelity National Information Services,2006-11-10,,fja_history,1136893,Financials,Transaction & Payment Processing Services,"Jacksonville, Florida",1968,FIS,auto,
spell-CTSH-20061117,,CTSH,CTSH,Cognizant,Cognizant,2006-11-17,,fja_history,1058290,Information Technology,IT Consulting & Other Services,"Teaneck, New Jersey",1994,CTSH,auto,
spell-BTUUQ-20061120,,BTUUQ,BTUUQ,BTUUQ,,2006-11-20,2014-09-22,fja_history,,,,,,BTUUQ,auto,
spell-IAC-20061201,,IAC,IAC,IAC,,2006-12-01,2008-08-21,fja_history,,,,,,IAC,auto,
spell-STR-20061201,,STR,STR,Questar,,2006-12-01,2010-07-01,fja_history,,,,,,STR,auto,
spell-DTV-20061204,,DTV,DTV,DirecTV,,2006-12-04,2015-07-27,fja_history,,,,,,DTV,auto,
spell-TEX-20061220,,TEX,TEX,TEX,,2006-12-20,2008-11-06,fja_history,,,,,,TEX,auto,
spell-SE-20070103,,SE,SE,Spectra Energy,,2007-01-03,2017-02-27,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-ESV-20070104,,ESV,ESV,Ensco,,2007-01-04,2009-12-23,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AVB-20070110,,AVB,AVB,AvalonBay Communities,AvalonBay Communities,2007-01-10,,fja_history,915912,Real Estate,Multi-Family Residential REITs,"Arlington, Virginia",1978,AVB,auto,
spell-RL-20070202,,RL,RL,Ralph Lauren Corporation,Ralph Lauren Corporation,2007-02-02,,fja_history,1037038,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York City, New York",1967,RL,auto,
spell-VAR-20070212,,VAR,VAR,Varian Medical Systems,,2007-02-12,2021-04-20,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-HCBK-20070215,,HCBK,HCBK,Hudson City Bancorp,,2007-02-15,2015-11-02,fja_history,,,,,,HCBK,auto,
spell-TEG-20070222,,TEG,TEG,Integrys Energy Group,,2007-02-22,2015-06-30,fja_history,,,,,,TEG,auto,
spell-CHRW-20070302,,CHRW,CHRW,C.H. Robinson,C.H. Robinson,2007-03-02,,fja_history,1043277,Industrials,Air Freight & Logistics,"Eden Prairie, Minnesota",1905,CHRW,auto,
spell-HST-20070320,,HST,HST,Host Hotels & Resorts,Host Hotels & Resorts,2007-03-20,,fja_history,1070750,Real Estate,Hotel & Resort REITs,"Bethesda, Maryland",1993,HST,auto,
spell-DDR-20070323,,DDR,DDR,DDR,,2007-03-23,2009-03-30,fja_history,,,,,,DDR,auto,
spell-ANF-20070329,,ANF,ANF,Abercrombie & Fitch,,2007-03-29,2013-12-23,fja_history,,,,,,ANF,auto,
spell-MDLZ-20070402,,MDLZ,MDLZ,Mondelez International,Mondelez International,2007-04-02,,fja_history,1103982,Consumer Staples,Packaged Foods & Meats,"Chicago, Illinois",2012,MDLZ,auto,
spell-AIZ-20070410,,AIZ,AIZ,Assurant,Assurant,2007-04-10,,fja_history,1267238,Financials,Multi-line Insurance,"Atlanta, Georgia",1892,AIZ,auto,
spell-SUNEQ-20070531,,SUNEQ,SUNEQ,SUNEQ,,2007-05-31,2011-12-19,fja_history,,,,,,SUNEQ,auto,
spell-PCP-20070601,,PCP,PCP,Precision Castparts Corporation,,2007-06-01,2016-02-01,fja_history,,,,,,PCP,auto,
spell-GGP-20070702,,GGP,GGP,GGP,,2007-07-02,2008-11-13,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-COV-20070702,,COV,COV,Covidien,,2007-07-02,2009-06-05,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-TEL-20070702,,TEL,TEL,TE Connectivity,TE Connectivity,2007-07-02,2009-06-26,fja_history,1385157,Information Technology,Electronic Manufacturing Services,"Galway, Ireland",2007,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-DFS-20070702,,DFS,DFS,Discover Financial,,2007-07-02,2025-05-19,fja_history,,,,,,DFS,auto,
spell-ACAS-20070709,,ACAS,ACAS,American Capital,,2007-07-09,2009-03-04,fja_history,,,,,,ACAS,auto,
spell-AKAM-20070712,,AKAM,AKAM,Akamai Technologies,Akamai Technologies,2007-07-12,,fja_history,1086222,Information Technology,Internet Services & Infrastructure,"Cambridge, Massachusetts",1998,AKAM,auto,
spell-JEF-20070827,,JEF,JEF,Jefferies Financial Group,,2007-08-27,2019-09-26,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-MCHP-20070907,,MCHP,MCHP,Microchip Technology,Microchip Technology,2007-09-07,,fja_history,827054,Information Technology,Semiconductors,"Chandler, Arizona",1989,MCHP,auto,
spell-ICE-20070926,,ICE,ICE,Intercontinental Exchange,Intercontinental Exchange,2007-09-26,,fja_history,1571949,Financials,Financial Exchanges & Data,"Atlanta, Georgia",2000,ICE,auto,
spell-ANDV-20070927,,ANDV,ANDV,Andeavor,,2007-09-27,2018-10-01,fja_history,,,,,,ANDV,auto,
spell-TDC-20071001,,TDC,TDC,Teradata,,2007-10-01,2017-06-19,fja_history,,,,,,TDC,auto,
spell-EXPE-20071002,,EXPE,EXPE,Expedia Group,Expedia Group,2007-10-02,,fja_history,1324424,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Seattle, Washington",1996,EXPE,auto,
spell-NBL-20071008,,NBL,NBL,Noble Energy,,2007-10-08,2020-10-12,fja_history,,,,,,NBL,auto,
spell-EXPD-20071010,,EXPD,EXPD,Expeditors International,Expeditors International,2007-10-10,,fja_history,746515,Industrials,Air Freight & Logistics,"Seattle, Washington",1979,EXPD,auto,
spell-NYX-20071025,,NYX,NYX,NYSE Euronext,,2007-10-25,2013-11-13,fja_history,,,,,,NYX,auto,
spell-JEC-20071026,,JEC,JEC,Jacobs Engineering Group,,2007-10-26,2019-12-10,fja_history,,,,,,JEC,auto,
spell-TIE-20071029,,TIE,TIE,Titanium Metals,,2007-10-29,2012-12-24,fja_history,,,,,,TIE,auto,
spell-POM-20071109,,POM,POM,Pepco Holdings,,2007-11-09,2016-03-24,fja_history,,,,,,POM,auto,
spell-MTW-20071116,,MTW,MTW,MTW,,2007-11-16,2009-09-01,fja_history,,,,,,MTW,auto,
spell-AMT-20071119,,AMT,AMT,American Tower,American Tower,2007-11-19,,fja_history,1053507,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",1995,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-GME-20071214,,GME,GME,GameStop,,2007-12-14,2016-04-25,fja_history,,,,,,GME,auto,
spell-RRC-20071221,,RRC,RRC,Range Resources,,2007-12-21,2018-06-18,fja_history,,,,,,RRC,auto,
spell-GHC-20071231,,GHC,GHC,Graham Holdings,,2007-12-31,2014-09-22,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-TSS-20080102,,TSS,TSS,TSYS,,2008-01-02,2019-09-23,fja_history,,,,,,TSS,auto,
spell-CAM-20080129,,CAM,CAM,Cameron International,,2008-01-29,2016-04-04,fja_history,,,,,,CAM,auto,
spell-HCP-20080331,,HCP,HCP,HCP,,2008-03-31,2019-11-05,fja_history,,,,,,HCP,auto,
spell-PM-20080331,,PM,PM,Philip Morris International,Philip Morris International,2008-03-31,,fja_history,1413329,Consumer Staples,Tobacco,"New York City, New York",2008 (1847),PM,auto,
spell-ISRG-20080602,,ISRG,ISRG,Intuitive Surgical,Intuitive Surgical,2008-06-02,,fja_history,1035267,Health Care,Health Care Equipment,"Sunnyvale, California",1995,ISRG,auto,
spell-SWN-20080606,,SWN,SWN,Southwestern Energy,,2008-06-06,2017-04-04,fja_history,,,,,,SWN,auto,
spell-LO-20080611,,LO,LO,Lorillard Tobacco Company,,2008-06-11,2015-06-12,fja_history,,,,,,LO,auto,
spell-MEE-20080623,,MEE,MEE,Massey Energy,,2008-06-23,2011-06-02,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-COG-20080623,,COG,COG,Cabot Oil & Gas,,2008-06-23,2021-10-04,fja_history,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-AKS-20080701,,AKS,AKS,AK Steel,,2008-07-01,2011-12-19,fja_history,,,,,,AKS,auto,
spell-SNI-20080701,,SNI,SNI,Scripps Networks Interactive,,2008-07-01,2018-03-07,fja_history,,,,,,SNI,auto,
spell-MA-20080718,,MA,MA,Mastercard,Mastercard,2008-07-18,,fja_history,1141391,Financials,Transaction & Payment Processing Services,"Harrison, New York",1966,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
spell-DVA-20080731,,DVA,DVA,DaVita,DaVita,2008-07-31,,fja_history,927066,Health Care,Health Care Services,"Denver, Colorado",1979,DVA,auto,
spell-IVZ-20080821,,IVZ,IVZ,Invesco,Invesco,2008-08-21,,fja_history,914208,Financials,Asset Management & Custody Banks,"Atlanta, Georgia",1935,IVZ,auto,
